"Introduction to Shield Shield AI’s mission is to protect service members and civilians with artificially intelligent systems. For our team, no idea is too ambitious. We don’t ever want to stop working to make possible what looks out of reach today. We have assembled a world-class team dedicated to shaping the future of artificially intelligent systems. We are backed by top tier venture capital investors, have been shipping product since 2018 and are rapidly expanding.  Job Description Are you a passionate and innovative software engineer looking to help develop state of the art AI products? Are you eager to make a positive difference in the world? Do you want to work alongside mission driven and values focused teammates? Shield AI is just the place for you! As a Machine Learning Engineer, you will work on exciting applications of machine learning for robotic systems. You will work alongside a team of passionate and driven engineers to solve a wide variety of challenging problems to include object detection, scene understanding, face verification, and action recognition. You will conduct literature reviews to drive team decisions and develop a framework for training, validation, and evaluation. Your contributions will help provide the situational awareness that is essential to the safety of our users! Join us to push the state of the art in autonomous robotics for protecting lives. What you'll do Develop algorithms for the accurate detection, classification, and localization of high-value objects for tracking and analysis Develop algorithms for scene understanding; build scene graphs, recognize obstacles for navigation, and estimate threat or intent Contribute to our machine learning foundation tools for curating data and developing/analyzing models Inform sensor decisions for optimal approaches to machine learning for product requirements Develop state-of-the-art approaches in the areas described above, as applied to our unique problems Projects you might work on Improving the tooling and pipelines that allow us to develop models at scale Developing and optimizing models for multiple tasks of interest Extending models to optimize execution and pull in more functionality such as tracking or motion prediction Developing robust APIs for easy interfacing with internal and external software components People we're looking for have the following required education and experience 5+ years of professional work experience as a machine learning and/or software engineer MS in Computer Science or Engineering, similar degree, or equivalent practical experience Experience with contributing to large and complex software projects Practical experience with machine learning frameworks such as PyTorch and TensorFlow Competencies Deep learning model development Software Engineering C++ Python TensorFlow Caffe/Caffe2 PyTorch scikit-learn OpenCV Multi-threaded development Excellent communication skills Preferred qualifications Experience producing, deploying, and improving production models Experience with ROS Experience with CUDA Passion for solving problems that make a difference If you're interested in being part of our team, apply now!  Shield AI is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, marital status, disability, gender identity or Veteran status. If you have a disability or special need that requires accommodation, please let us know.  To conform to U.S. Government regulations, applicant must be a U.S. citizen, lawful permanent resident of the U.S., protected individual as defined by 8 U.S.C. 1324b(a)(3), or eligible to obtain the required authorizations from the U.S. Department of State.",Data Scientist
"Integrity * Ingenuity * Passion ❤️ JOBs ❤️ Make the world go around.. TalentGen Global, USA utilizes integrity driven ingenuity to provide ""win-win"" solutions to ensure client retention and over-all success. Our client is a direct ERP supplier. Data Scientist Expert Discuss requirements with customers and internal product management. Research new methodologies, prototyping solutions. Transitioning successful prototypes to the development group. Working on continuous improvement of science in existing solutions. Not a development position. A skill for those that enjoy the exploration, the discovery process, with devising a breakthrough for a hard business problem, as part of a multidisciplinary team, in a collaborative and fast-paced environment, similar to a start-up. 7+ years of experience in automated data science solutions for business problems with focus on Optimization or Data Science for Modeling and Forecasting. Optimization: versed on OR algorithms such as Nonlinear Programming, Metaheuristics and Randomized Search, Stochastic Optimization, Local Search, MIP, CP. Data Science for Modeling and Forecasting of time dependent events: versed on algorithms such as econometric methods, time series analysis, state space models, hierarchical forecasting, ensemble models, neural networks/AI/ML, model explainability, decomposition of models/forecasts, etc Strong coding skills in a language appropriate for rapid prototyping (R, Python, etc) As part of the R&D team, act as a lead/key contributor on the selection, evaluation, and prototyping of new methods, striking a balance between research effort and time to market. Work closely with the engineering team to help transition prototypes into products, assist them in evaluating and defining strategies for delivering high quality product features and capabilities of the product Self-driven and stay updated on latest trends, Open to look at challenges in new ways document findings, create best practices for data science topics, publish/present work internally and externally QUALIFICATIONS PhD in OR, Mathematics, Engineering, Computer Science, AI/ML, or other related field Industry experience in Retail and Consumer Products a plus S/4 HANA. Consumer Industries Cloud new division: SAP existing Business Suite as well as helps the entire company keep pace with new market trends in Industry Cloud. Holistically targets the strategic industries Consumer Products, Retail, Wholesale, and Life Sciences. Start-up approach to developing new cloud products and brings together the product strategy and Product Management for these four industries with all the necessary cloud business functions, such as architecture, engineering, and operations along with development of cloud-native applications. _Thank you, for your review and consideration. _ We look forward to receiving your resume. All ID's and credentials are maintained in USA. ** Job Types: Full-time, Temporary, Contract Pay: $65.00 - $200.00 per year Education: Master's (Preferred) Work Remotely: Yes",Data Scientist
"Department Marketing Statement Parker Aerospace, an operating segment of Parker Hannifin Corporation, is one of the world’s leading producers of flight control, hydraulic, fuel, inerting, fluid conveyance, thermal management, and engine systems and components for the aerospace industry. We design and build equipment for virtually every aircraft and aero engine being produced in the world today. In addition to game-changing technology, our customers look to us for shorter lead times, lower costs, higher reliability, and lifetime support. All coupled with the positive attitude and innovative thinking of a true business partner. Parker Aerospace provides unmatched performance for both our customers and shareholders, built on a foundation of integrity, innovation, and customer satisfaction. As a result, our business has seen consistent growth and, best of all, our team members share in Parker’s success. Position Summary Parker Aerospace is seeking a highly motivated Data Scientist to support our engineering, sales, leadership, and marketing teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms, and creating/running simulations. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. Responsibilities Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions. Create databases with the appropriate schemas Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. Assess the effectiveness and accuracy of new data sources and data gathering techniques. Develop custom data models and algorithms to apply to data sets. Use predictive modeling to increase and optimize product performance and customer experiences Coordinate with different functional teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy. Work Authorization: This position must meet Export Control compliance requirements, therefore a “US Person” as defined by 22 C.F.R. § 120.15 is required. Qualifications Qualifications Strong problem-solving skills with an emphasis on product development. Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets. Experience working with and creating data architectures. Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks. Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications. Excellent written and verbal communication skills for coordinating across teams. A drive to learn and master new technologies and techniques. We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Master’s or PhD in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools: Coding knowledge and experience with several languages: C, C++, Java, JavaScript, etc. Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc. Experience querying databases and using statistical computer languages: R, Python, SLQ, etc. Experience using MATLAB. Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc. Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc. Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc. Ability to travel 10% - 20% of the time Parker Hannifin Founded in 1917, Parker Hannifin Corporation is a $14.3 billion, global company. With annual sales of $14.3 billion in fiscal year 2019, Parker Hannifin is the world's leading diversified manufacturer of motion and control technologies and systems, providing precision-engineered solutions for a wide variety of mobile, industrial and aerospace markets. The company has operations in 50 countries around the world. Parker has increased its annual dividends paid to shareholders for 63 consecutive fiscal years, among the top five longest-running dividend-increase records in the S&P 500 index. Parker’s engineering expertise and broad range of core technologies uniquely positions the company to solve some of the world’s greatest engineering challenges. By partnering with customers, Parker improves their productivity and profitability and seeks new ways to solve humanity's biggest challenges.",Data Scientist
"What you do at AMD changes everything At AMD, we push the boundaries of what is possible. We believe in changing the world for the better by driving innovation in high-performance computing, graphics, and visualization technologies – building blocks for gaming, immersive platforms, and the data center. Developing great technology takes more than talent: it takes amazing people who understand collaboration, respect, and who will go the “extra mile” to achieve unthinkable results. It takes people who have the passion and desire to disrupt the status quo, push boundaries, deliver innovation, and change the world. If you have this type of passion, we invite you to take a look at the opportunities available to come join our team. Machine Learning/HPC Architect  The Role: RTG (Radeon Technologies Group) Architecture team in San Diego is passionate about developing next-generation GPU solutions. You will collaborate with a strong architecture and design team in developing next generation products for data centers and super-computers. The Person: The successful candidate will engage in architecture exploration, modeling, and analysis of ML/HPC workloads. Through experiments and analysis, they will provide valuable insight into new and emerging hardware and software technologies. They have excellent analytical and problem-solving skills, along with attention to detail. They are an effective teammate who focuses on collaboration, team building, mentoring, and furthering team success. They have strong communication, time management, and presentation skills.  Key Responsibilities: They will communicate and work with a network of experienced architects and designers around the world. Identify sophisticated technical problems, break them down, and summarize possible solutions Work with architects to propose innovative solutions that can be implemented in HW, validated by developing various models and simulators Collect and summarize data or simulation results for consumption by the architects and design teams  Preferred Experience: The ideal candidate will have knowledge of CPU architectures, basic knowledge of GPGPU architectures They will have excellent C/C++/Scripting (Python, etc.) skills HW/RTL/SystemC experience Knowledge of Graphics/Compute APIs (CUDA/OpenCL/Vulkan etc.) is desired, as well as knowledge of ML networks, Tensorflow/Pytorch Academic Credentials: Bachelor, Master’s, or PhD degree required in Electrical Engineering, Computer architecture, or Computer Science with a focus on computer architecture  Location: San Diego, CA  #LI-JG1   Requisition Number: 81239 Country: United States State: California City: San Diego Job Function: Design  AMD does not accept unsolicited resumes from headhunters, recruitment agencies or fee based recruitment services. AMD and its subsidiaries are equal opportunity employers. We consider candidates regardless of age, ancestry, color, marital status, medical condition, mental or physical disability, national origin, race, religion, political and/or third party affiliation, sex, pregnancy, sexual orientation, gender identity, military or veteran status. Please click here for more information.",Data Scientist
"National Funding, a fintech company based in the UTC area, has a great opportunity for a Senior Business Data Analyst to provide insights into our company's robust Marketing efforts. This role is perfect for a data-driven individual with excellent communication skills who craves autonomy and the ability to impact stakeholder business decisions through analytic insights and recommendations. What You'll Be Doing: Provides analytic support and strategic thought partnership to assigned team The ideal candidate will have the ability to tell stories with the data, communicate effectively and instill confidence in recommendations to motivate stakeholders to take action Builds recommendations by synthesizing data from multiple sources, developing assumptions where needed, to drive business insights and strategy development Completes analytics projects requiring collaboration with business stakeholders Builds, validates, and publishes analytics reports and dashboards for the business Delivers key insights with interpretation and recommendation, contributes to the development of hypotheses and actions, and presents them to management team Partners with Marketing leaders to identify key customer segments and contributes to the execution of various campaigns and initiatives Develops new and better analytics approaches to solve questions in a creative way  An Ideal Candidate Looks Like This: 3-7 years of experience in data analysis o 1+ year experience with Marketing Analytics o Experience with A/B testing setup and evaluation preferred Strong knowledge of SQL Strong analytical and problem solving skills Experience with Tableau (preferred) or similar BI tools Outstanding communication skills with both technical and non-technical colleagues Prefer candidates with experience in Finance, Mortgage, Banking  Why National Funding: Positive, energetic, passionate, business casual environment with management who committed to your success Fantastic benefits package including a 401(k) match Numerous employee events throughout the year, including our annual traditions such as a Day at the Del Mar Racetrack, Del Mar Mud Run, Bring Your Kid to Work Day, Holiday Party, Employee and Family Picnic, sporting events and more National Funding is one of the country's leading financial technology companies for small and medium-sized businesses, providing working capital loans, equipment financing, merchant cash advances and credit card processing. For several years running, we have been ranked by the San Diego Business Journal as one of the 100 Fastest Growing Private Companies in San Diego and listed on the Inc. 5000 List of America's Fastest Growing Private Companies. We serve the small business community nationwide by offering a range of financial services and products. Since 1999, National Funding has loaned nearly $1.5 billion to over 25,000 small businesses in hundreds of communities and industries. As we have grown, so too has our product line, and now we are ranked as one of the country's top 10 largest private lenders of small business loans. Our customers call on us to get working capital, merchant cash advances, credit card processing, and, equipment leasing.",Data Scientist
"Worker Sub-Type: Regular Job Description: JOB DESCRIPTION – SENIOR/PRINCIPAL DATA SCIENTIST This position is open for applicants who are currently based or open for relocation to Portland, Irvine, Newyork, Seattle, Chicago, Dallas, Austin, San Francisco, Sanjose, San Ramon, Boston and other major cities of the United States. THE POSITION We’re looking for a Senior/Principal Data Scientist to join the BlackBerry Data Science team. At BlackBerry, we develop state-of-the-art machine learning algorithms to solve long-standing problems in computer security. We discover novel ML techniques and applications, build systems to handle petabytes of ludicrously high dimensional data, and protect people from bad guys. With machine learning at the heart of all of BlackBerry’s cybersecurity products, the Data Science team is a critical, highly visible, and high-impact team within the company. The team brings together experts from machine learning, stats, computer science, computer security, and various applied sciences, with backgrounds including deep learning, Bayesian statistics, time-series modeling, topology, scalable data processing, and software engineering. WHAT YOU WILL DO Invent novel machine learning techniques to solve important problems in computer security Improve upon existing machine learning techniques used within BlackBerry Write code that scales to very large datasets, often with millions of dimensions and billions of rows Discover ways to strengthen machine learning models against adversarial attacks Lead research efforts and advise junior team members when needed Collaborate with product and engineering teams to turn ML prototypes into new products or features Publish papers and present research at conferences, including ML/AI/Stats conferences, as well as security conferences like Black Hat, DEFCON, and RSA Stay abreast of the latest publications and state-of-the-art techniques in relevant research communities (e.g., ML and stats) Consult with other teams within BlackBerry to help guide their use of machine learning WHO WE ARE LOOKING FOR? Extensive theoretical and hands-on knowledge of machine learning and deep learning Strong math skills, including Bayesian methods, statistics, linear algebra, and optimization Significant experience with python and at least one deep learning library (e.g., pytorch or tensorflow) 3+ years in industry with a PhD or 6+ years with a Master’s degree TECHNOLOGIES WE USE Python and libraries like pytorch, tensorflow, numpy, pandas, sklearn, and scipy Git Linux/UNIX Various AWS services including EC2 and S3 Occasional usage of other languages including SQL, PySpark/Scala, and C# ABOVE AND BEYOND Excellent oral and written communication skills Kindness and a deep willingness to help and collaborate with others Experience within cybersecurity Job Family Group Name: Product Development Scheduled Weekly Hours: 40",Data Scientist
"COMPANY INFORMATION Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue exceeding $25 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, improving patient diagnostics and therapies or increasing productivity in their laboratories, we are here to support them. Our global team of more than 75,000 colleagues delivers an unrivaled combination of innovative technologies, purchasing convenience and pharmaceutical services through our industry-leading brands, including Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, Unity Lab Services and Patheon. For more information, please visit www.thermofisher.com.  GROUP/DIVISION SUMMARY This leadership position is responsible for the Data and Analytics strategy and execution across the Instrument and Enterprise Services division (IES). IES provides a single source for integrated lab service, support and supply management. Our customized service offerings and world-class service experts have the flexibility and experience to uniquely address your business needs. Whether you are looking to arrange for service on one instrument, or are seeking resources to manage service and support for all your labs, we have a solution to meet your business needs.  POSITION SUMMARY As the Director of Data Science &amp; Analytics, your strategic responsibilities will include building and expanding key foundational capabilities including data quality, data architecture and data insights. Operational responsibilities include sustaining and continuously improving key service reporting for business performance management, improvement and decision making.  Key Responsibilities: Strategic responsibilities: Build a strategy and execute a road map for scalable data infrastructure and analytical insights including: Data enablement: data quality, architecture, algorithms, visualization, science Business enablement: Resourcing (skills), functional partnerships (IT, business) , processes (Agile, scrum) Connect and expand cross functional analytical teams through a centralized community of practice across the division. Unleash the power of data in some of the areas highlighted below in support of the division strategy and vision: Service delivery – Remote and on-site service delivery KPI’s Marketing – revenue generating and new service opportunities Sales – install base, lead generation, sales play opportunities Instrument Health program – device data, predictive analytics Enterprise Services – install base, service history, customer dashboards and tools Finance – operational performance correlation to financial outcomes Operational responsibilities: Execute accurate, timely Service KPI delivery and routine business reporting Build, maintain and continuously improve business visualization dashboards Support data and analytical requirements for business projects and work streams Prioritize and support Ad hoc analysis to answer business questions as they arise Partner with field and technical services leaders to understand trends, root cause, countermeasures and improvement Proactively identify business improvement and innovation opportunities through data and analyses (Improved Customer Experience, Productivity, Growth) Execute Customer Allegiance survey deployment, reporting, analyses and insights Leadership and people management responsibilities: Drive strong communication, partnerships and stakeholder management with senior leaders, front line managers and supervisors Build and sustain strong working partnership with IT leaders and functions Work across leadership to prioritize projects for maximum impact Continuously develop, build and scale data and analytical talent Champion data transformation from legacy mindset to new ways of working and uncovering insights Qualifications: Undergraduate degree in Statistics, Computer Science, Data Science or a related field; an MBA or equivalent consulting / working experience is strongly preferred, services background preferred Experience in the Life Science Industry preferred, including a background in operations, business development and data &amp; analytics Data analysis leadership experience using “Standard” methods. Examples: Regression Analysis, Clustering Analysis, Dimensionality Reduction Analysis Experience working with data science languages R, Python, SQL Experience working in a multinational company with demonstrated ability to lead effectively and drive results in a matrixed management operating environment Experience directly managing a team of colleagues Excellent strategy, planning and execution skills with proven ability to drive results Must possess excellent verbal and written communications skills plus demonstrate strong leadership capabilities Highly developed commercial and business acumen; an ability to recognize growth and profitability opportunities and capitalize on them Ability to understand, analyze and assimilate complex issues, draw correct conclusions and formulate clear strategy and policies High energy level with ability to embrace and model the Thermo Fisher Scientific values of Integrity, Intensity, Innovation and Involvement Experience and comfort with strategy deployment tools and utilizing PPI, Lean, 6-sigma, or similar tools to drive operational and business improvements within a commercial organization At Thermo Fisher Scientific, each one of our 75,000 extraordinary minds have a unique story to tell. Join us and contribute to our singular mission—enabling our customers to make the world healthier, cleaner and safer.  Thermo Fisher Scientific is an EEO/Affirmative Action Employer and does not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, disability or any other legally protected status.",Data Scientist
"What You Will Be A Part Of: When you’re part of the team at Thermo Fisher Scientific, you’ll do important work. You’ll have the opportunity to grow and learn in a culture that empowers your development. We have created an inclusive, global environment that values the power of diverse talent, backgrounds, and experiences to drive speed, productivity, innovation, and growth. Thermo Fisher Scientific Inc. (NYSE: TMO) is the world leader in serving science. With revenues of $20 billion and the largest investment in R&amp;D in the industry, we give our 70,000 employees the resources and opportunities to make significant contributions to the world. The customers we serve fall within pharmaceutical and biotech companies, hospitals and clinical diagnostic labs, universities, research institutions and government agencies. Our products and services help accelerate the pace of scientific discovery, and solve challenges ranging from complex research to routine testing to field applications. How You Will Make An Impact: This role will be responsible for managing a group of data scientists to deliver deep analytical solutions using data science processes, technology, and machine learning algorithms to the Life Sciences Solutions Group in ThermoFisher Scientific. This position will be hands on, actively leveraging their expertise to deliver data science algorithms as well as mentoring and training other data scientists. Will apply their knowledge of statistics, machine learning, and advanced mathematics to recognize patterns, identify opportunities, study business questions, and translate into valuable business solutions. Lead a team of data scientists to deliver novel solutions that solve business problems from ideation through to deployment with monitoring of performance. Report on the performance of the program and demonstrate how the team is achieving business impact to senior leaders. Provide support to data science projects including analysis, querying, coding, visualization, modeling, and deployment. Be involved with many aspects of model design and evaluation tasks and prove the efficacy of models built using business driven measurements and sound statistical principles. Provide deep statistical leadership and guidance to ensure the effectiveness of models that are delivered to the business. Provide feedback on data science approaches and perform peer evaluation with other data scientists. Develop automated predictive process monitoring tools, recommendation engines, retention models, revenue attribution, operational and logistic demand predictions, and other potential algorithmic solutions that drive customer engagement, improve our commercial processes, and other activities that leverage data science technology to drive incremental impact to the business. Works with cross functional teams to support data collection, virtualization, and integration. Collaborate closely with other data scientists on developing and improving model performance. Evaluate digital marketing tactic effectiveness and conduct other ad hoc analysis as needed. Skills and Abilities Ability to work independently and as a member of a cross-functional team Desire to contribute and improve design of new and existing algorithmic and machine learning systems Exceptional customer focus with strong interpersonal and communications skills Desire to teach other data scientists about technology in area of expertise Familiarity with of least one software development tool set such as Python, or R Familiarity with could based architecture (AWS preferred), experience with Databricks, SageMaker, Spark a plus Aptitude for writing code that visualizes and predicts data from large scale data sets Ability to think critically, and solve problems that are inline with business objectives and strategic vision Ability to work both independently and as part of a team Ability to function in a fast-paced dynamic team environment and to prioritize across multiple projects Excellent troubleshooting skills and ability to solve complex technical issues. Ability to compile, analyze and interpret complex scientific data How You Will Get Here: Master’s degree in Data Science, Statistics, Computer science (emphasis in machine learning), predictive analytics, or related field. Minimum 7 years’ experience performing dedicated data science and machine learning work General business acumen and demonstrated focus on business impact. Experience in manipulating / managing complex large and unstructured databases data set Demonstrated understanding of data analysis via “standard methods” 7+ years of experience in R or Python. Familiarity with a data visualization tool such as Tableau or PowerBI. 7+ years of experience in SQL. Solid understanding of database principles, such as relational and non-relational databases, data architecture A strong passion for solving important business problems using a logical and analytical mindset. Good written and oral communication skills. Ability to work with business partners to collect, learn, and understand business objectives and business requirements.",Data Scientist
"Job Overview GroGuru is focused on strategic irrigation management that helps the growers understand when to irrigate and how much to irrigate. We are looking for a Data Scientist who will support our product, sales, leadership and marketing teams with insights gained from analyzing the data collected by the GroGuru system. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes. Responsibilities for Data Scientist Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions. Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. Assess the effectiveness and accuracy of new data sources and data gathering techniques. Develop custom data models and algorithms to apply to data sets. Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes. Coordinate with different functional teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy. Qualifications for Data Scientist Strong problem solving skills with an emphasis on product development. Experience using Python to manipulate data and draw insights from large data sets. Experience working with and creating data architectures. Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks. Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications. Excellent written and verbal communication skills for coordinating across teams. A drive to learn and master new technologies and techniques. We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools: Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc. Experience using web services: Redshift, S3, Spark, DigitalOcean, etc. Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc. If you would like to apply for this position, please send your cover letter and resume to our email: careers@groguru.com or you can send it via regular mail to: “Attn: GroGuru Careers, 4250 Executive Square #200, La Jolla, CA 92037.” Thank you!",Data Scientist
"What you do at AMD changes everything At AMD, we push the boundaries of what is possible. We believe in changing the world for the better by driving innovation in high-performance computing, graphics, and visualization technologies – building blocks for gaming, immersive platforms, and the data center. Developing great technology takes more than talent: it takes amazing people who understand collaboration, respect, and who will go the “extra mile” to achieve unthinkable results. It takes people who have the passion and desire to disrupt the status quo, push boundaries, deliver innovation, and change the world. If you have this type of passion, we invite you to take a look at the opportunities available to come join our team. Machine Learning/ 5G VRAN Architect  The Role: RTG (Radeon Technologies Group) Architecture team in San Diego is passionate about developing next-generation GPU solutions. You will collaborate with a strong architecture and design team in developing next generation products for data centers and super-computers. The Person: The successful candidate will engage in architecture exploration, modeling, and analysis of ML/HPC workloads. Through experiments and analysis, they will provide valuable insight into new and emerging hardware and software technologies. They have excellent analytical and problem-solving skills, along with attention to detail. They are an effective teammate who focuses on collaboration, team building, mentoring, and furthering team success. They have strong communication, time management, and presentation skills.  Key Responsibilities: They will communicate and work with a network of experienced architects and designers around the world. Identify sophisticated technical problems, break them down, summarize possible solutions. Work with architects to propose innovative solutions that can be implemented in HW, validated by developing various models and simulators. Collect and summarize data or simulation results for consumption by the architects and design teams.  Preferred Experience: The ideal candidate will have knowledge of CPU architectures, basic knowledge of GPGPU architectures. They will have excellent C/C++/Scripting (Python, etc.) skills. HW/RTL/SystemC experience Knowledge of Graphics/Compute APIs (CUDA/OpenCL/Vulkan etc.) is desired, as well as knowledge of ML networks, Tensorflow/Pytorch. Knowledge of 5G VRAN  Academic Credentials: Bachelor, Master’s, or PhD degree required in Electrical Engineering, Computer architecture, or Computer Science with a focus on computer architecture  Location: San Diego, CA  #LI-JG1   Requisition Number: 81252 Country: United States State: California City: San Diego Job Function: Design  AMD does not accept unsolicited resumes from headhunters, recruitment agencies or fee based recruitment services. AMD and its subsidiaries are equal opportunity employers. We consider candidates regardless of age, ancestry, color, marital status, medical condition, mental or physical disability, national origin, race, religion, political and/or third party affiliation, sex, pregnancy, sexual orientation, gender identity, military or veteran status. Please click here for more information.",Data Scientist
"Who is CureMatch? CureMatch provides oncologists with clear, accessible, predictive treatment analysis to equip them with actionable knowledge tailored for each unique case. CureMatch is the trusted partner oncologists, NGS labs ' and their patients ' rely upon, as PFS was significantly improved in 75% of patients treated with combination therapies based on high matching scores of targeted treatment option. It would take days to sort through the latest FDA approved drugs and decide what combinations of drugs could provide the best outcomes based on a patient's genomic results. CureMatch provides a clear report layout of ranked combination drug therapies targeting a patient's cancer at the genomic level regardless of the diagnosed 'type' of cancer. This report is designed to provide actionable knowledge and insights for oncologists or care teams needed to make the best decisions for upcoming cancer drug treatments. Who we are looking for: Highly motivated, and self-driven to learn and excel Creative with a purpose Solution minded, positively charged Team player with high emotional IQ Startup minded - finds opportunities in the face of uncertainty and change Loves challenges with dogged tenacity to overcome obstacles Must be able to communicate effectively with other scientists and engineers Must not be afraid to say no if something is impossible to do Technical skills CureMatch is developing an end-to-end personalized oncology knowledge-management system, from automated data extraction and curation using a combination of techniques such as NLP and NLU to intelligent updating of the scoring engine and its subsequent validation. We are looking for a scientist/engineer with a proven track record to lead the development of the system. The candidate must be hands-on and a great problem solver, able to effectively lead the entire development cycle from clear problem-framing through delivery, including the definition of milestones and success-metrics, prototyping, and testing. Any of the following qualifications will be seen as beneficial: Background in knowledge management Background in semantic data modeling Background in ontology design/management Knowledge and experience in genomics, molecular biology, and oncology are especially relevant Experience in modern statistical machine-learning techniques Experience in state-of-the-art AI-based NLP techniques Experience with a graph database and ontology technology stacks such as RDF/OWL/SPARQL/Protg, Neo4J/Cypher, or JanusGraph/Gremlin Familiarity with biomedical ontology/terminology resources such as SnoMed, UMLS, and NCI Thesaurus Experience in startups, rapid prototyping, and innovating in a small, dynamic group, focused on bringing cutting edge technical solutions to solve a diverse set of commercial and business requirements.",Data Scientist
